category,model,correct,Latency,TokensUsed,TokensUsedCompletion,TokensUsedReasoning,display_name,provider,translation_type
Creative arts,o4-mini-2025-04-16,False,7.246305499997106,1875,851,832,o4-Mini,OpenAI,Human
Creative arts,o4-mini-2025-04-16,False,6.088414199999534,1945,723,704,o4-Mini,OpenAI,Human
Creative arts,o4-mini-2025-04-16,False,6.803383200000098,1900,787,768,o4-Mini,OpenAI,Human
Creative arts,o4-mini-2025-04-16,True,4.422610199995688,1532,467,448,o4-Mini,OpenAI,Human
Creative arts,o4-mini-2025-04-16,False,10.495699799997965,1979,1043,1024,o4-Mini,OpenAI,Human
Creative arts,o4-mini-2025-04-16,True,8.342995200000587,2223,915,896,o4-Mini,OpenAI,Human
Creative arts,qwen-3-32b,False,7.071109099997557,1625,501,535,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,15.850559899998188,1532,400,522,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,10.06979670000146,1764,411,453,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,8.530338399999891,1778,670,881,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,10.445400899996455,1685,368,501,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,22.40056669999467,1711,583,606,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,True,12.486617800001111,1940,694,784,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,11.517556400001922,1759,494,570,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,21.358599300001515,1687,570,567,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,8.072691100001975,1150,1,0,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,True,3.519285900001705,1402,225,281,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,8.657490300000063,1645,458,541,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,31.95440779999626,2521,1286,1284,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,12.012078300002033,1739,667,741,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,3.678296500002034,1204,1,0,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,8.3937259000013,1524,391,439,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,True,6.379442099998414,1658,337,452,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,2.2024480999971274,1233,1,0,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,6.67476020000322,1448,354,406,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,7.84657850000076,1498,407,449,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,12.5708958000032,2166,790,1018,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,5.649999300003401,1461,343,449,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,True,6.857713299999887,1559,409,520,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,8.50077830000373,2228,586,771,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,True,5.785143300003256,1598,377,468,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,12.789985600000364,1975,709,934,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,True,2.0748051999980817,1421,218,281,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,7.4854121999960626,1655,353,470,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,34.83458970000356,1652,534,558,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,9.8464640999955,1694,388,468,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,27.67473969999992,1905,490,652,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,22.94663440000295,1681,370,496,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,18.010705500004406,2193,531,715,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,True,12.896755800000392,2081,660,862,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,8.671212100001867,1664,448,617,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,12.50136940000084,2269,783,982,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,10.730860899995603,1581,261,325,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,3.894436800001131,1472,217,312,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,False,7.253918200003682,1567,450,582,Qwen-3 32B,Alibaba,Human
Creative arts,qwen-3-32b,True,21.298990999996025,2006,463,607,Qwen-3 32B,Alibaba,Human
Creative arts,fw-deepseek-r1-0528,False,20.3309448,1731,614,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,6.825482000000193,1357,228,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,18.8159330999988,1671,322,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,11.275193000001307,1470,373,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,10.169058499996028,1626,321,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,8.54865140000038,1443,322,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,13.814386999998533,1690,448,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,12.77341449999949,1741,482,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,11.372430800001894,1485,377,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,9.265791400001037,1490,353,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,19.899591399997007,1576,404,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,28.52067800000077,2016,832,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,11.943228900003303,1675,445,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,13.522732199999156,1536,466,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,10.03275399999984,1469,279,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,13.404010999998718,1591,459,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,18.21597440000187,1665,352,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,24.23089369999797,1588,362,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,11.033330099999148,1484,392,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,17.025884100003168,1701,610,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,9.077467000002798,1668,298,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,10.171807099999567,1470,362,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,9.887575900000227,1447,306,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,17.604693299996143,2162,538,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,8.696004299999913,1537,312,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,8.603297000001476,1544,290,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,12.456249399998342,1630,434,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,23.199133699999948,2225,926,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,10.579650200001195,1509,401,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,11.079243299995142,1714,409,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,10.649776299993391,1805,402,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,14.233858799998416,1693,388,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,10.908515800001624,1956,294,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,8.53472110000439,1704,294,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,11.684820300004503,1628,422,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,13.88869220000197,1855,398,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,30.218013099998643,2607,1299,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,8.420824300003005,1548,291,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,False,11.245223700003407,1585,477,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,fw-deepseek-r1-0528,True,11.14941810000164,1979,449,,Deepseek R1 (May '25),DeepSeek-AI,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.7323732000004384,1199.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.5754114000010304,1208.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.460550900003,1451.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.254436699993676,1187.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,3.4381674000032945,1412.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.624159500002861,1206.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.76186289999896,1338.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.804376499996579,1361.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.5392170999984955,1195.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.4316522000008263,1232.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.6281073999998625,1263.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.7448349999976926,1274.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.093536799999129,1332.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.142300499996054,1157.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.474263600000995,1281.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.6513007000030484,1218.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.727219899999909,1414.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.4777037000021664,1325.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,3.228133900003741,1180.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.4789534000010462,1176.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.3509468999982346,1484.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.762845999997808,1195.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.3161428999956115,1232.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.4571006999976817,1732.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.3313061999942875,1320.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,3.6955123000007006,1359.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,3.2743559000009554,1283.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,3.0267098999975133,1407.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.6226480000041192,1195.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.956148500001291,1414.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.529113200005668,1523.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.390321799997764,1401.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.238903299999947,1770.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.562166499999876,1506.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.272504399996251,1325.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,False,2.5549756000036723,1577.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.358653499999491,1426.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.24697659999947,1357.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,3.3994945000013104,1195.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,claude-sonnet-4-5-20250929,True,2.6770896000016364,1665.0,4.0,0.0,Claude Sonnet 4.5,Anthropic,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,4.725142499999492,1830,1,764,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,3.7456483999994816,1726,1,648,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,6.279659899999388,2419,1,1135,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,3.2892676000046777,1597,1,545,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,5.151485800000955,2178,1,926,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,4.403835400000389,1756,1,686,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,4.906470800000534,2064,1,878,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,5.120699300001434,2157,1,948,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,4.205613500002073,1772,1,715,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,5.567002700001467,2030,1,943,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,4.85977709999861,1869,1,748,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,4.069833000001381,1884,1,750,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,4.794916300001205,1959,1,787,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,3.4705579000001308,1598,1,580,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,4.446507599997858,1899,1,758,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,3.582608699995035,1724,1,639,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,5.528006400003505,2224,1,976,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,4.960469899997406,2044,1,873,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,3.800004199998512,1646,1,609,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,5.27320360000158,1920,1,882,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,5.852750400001241,2442,1,1131,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,3.5871858000027714,1668,1,611,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,4.6566399000003,1902,1,810,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,7.831154499996046,3014,1,1495,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,4.766945100003795,1977,1,811,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,5.531803400001081,2249,1,1043,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,5.328127100001439,1999,1,864,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,5.344843399994716,2212,1,971,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,3.868198099997244,1668,1,611,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,6.522179100000358,2353,1,1109,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,5.359464299996034,2419,1,1081,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,7.371864000000642,2580,1,1340,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,7.055794299994886,2864,1,1314,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,9.984672499995211,3264,1,1915,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,5.440267099998891,2124,1,979,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,6.441991600004258,2616,1,1212,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,False,5.671500000004016,2349,1,1104,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,5.917679199999839,2171,1,971,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,4.092821199999889,1668,1,611,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-preview-09-2025,True,6.608378900004027,2790,1,1329,Gemini-2.5 Flash,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.7725738999943133,1066,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,1.0517468000034569,1078,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.928211200000078,1284,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.5354591999930562,1052,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.8115249999973457,1252,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.813512399996398,1070,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.8587761000017053,1186,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.8802100000029895,1209,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.9453432999944198,1057,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,1.04159260000597,1087,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,1.0272899999981746,1121,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,1.0414610000007087,1134,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,1.0584068999960436,1172,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.4913746999955037,1018,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.7376518000019132,1141,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.8399301999961608,1085,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.9234291999964626,1248,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.9575380999958724,1171,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.8657072999994853,1037,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,1.0247805999970296,1038,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.9752940000034868,1311,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,1.0008194999973057,1057,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,1.0578920999978436,1092,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,1.0480662999980268,1519,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.929123600006278,1166,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.8077842999991844,1206,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.965107900003204,1135,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.8242248000024119,1241,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.8222632000033627,1057,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.9364741999961552,1244,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.5322844999973313,1338,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.9000237000000197,1240,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,1.025101300001552,1550,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.9228323999996064,1349,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.965022600001248,1145,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,1.129341599997133,1404,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,0.8688739999997779,1245,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,True,1.0390272999939043,1200,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,0.9478888000012377,1057,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-2.5-flash-lite-preview-09-2025,False,1.0245474000039394,1461,1,,Gemini-2.5 Flash-Lite,Google,Human
Creative arts,gemini-3-pro-preview,True,59.26786409999477,5552.0,,4487.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,13.398806799959855,1888.0,1.0,810.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,9.727342400001362,1903.0,1.0,619.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,8.182168299972545,1567.0,1.0,515.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,41.757842599996366,4589.0,1.0,3337.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,False,39.962915800046176,4596.0,1.0,3526.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,False,54.79862100002356,5240.0,1.0,4054.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,56.94561360002263,5617.0,1.0,4408.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,7.022389999998268,1450.0,1.0,393.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,False,9.716716499999166,1446.0,1.0,359.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,8.076486799982376,1569.0,1.0,448.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,13.10155629995279,1985.0,,852.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,12.45974690001458,2067.0,1.0,895.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,11.611417400010396,1774.0,1.0,756.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,20.061268499994185,2492.0,1.0,1351.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,21.11514439998428,2636.0,1.0,1551.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,True,20.12857350002741,2799.0,1.0,1551.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,False,21.622515900002327,2629.0,1.0,1458.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,False,15.007759300002364,1960.0,1.0,923.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,False,20.492816899961326,2397.0,,1360.0,Gemini-3 Pro,Google,Human
Creative arts,gemini-3-pro-preview,False,13.835005799948703,2139.0,1.0,828.0,Gemini-3 Pro,Google,Human
